timestamp;process_stage;active_power_mw;reactive_power_mvar;power_factor;electrode_current_1_ka;electrode_current_2_ka;electrode_current_3_ka;arc_voltage_v;short_circuit_current_ka;electrode_impedance_1_mohm;electrode_impedance_2_mohm;electrode_impedance_3_mohm;harmonic_distortion_percent;flicker_severity;bath_temperature_c;roof_temperature_c;exhaust_gas_temp_c;cooling_water_temp_in_c;cooling_water_temp_out_c;refractory_wear_rate_mm_per_heat;heat_loss_through_walls_mw;carbon_content_percent;silicon_content_percent;manganese_content_percent;phosphorus_content_percent;sulfur_content_percent;oxygen_activity_ppm;nitrogen_content_ppm;hydrogen_content_ppm;aluminum_content_percent;offgas_flow_rate_knm3_per_h;co_content_percent;co2_content_percent;h2_content_percent;o2_content_percent;dust_content_g_per_m3;baghouse_differential_pressure_pa;slag_basicity;feo_content_in_slag_percent;mgo_content_in_slag_percent;slag_viscosity_pa_s;slag_temperature_c;slag_weight_tons;electrode_consumption_rate_kg_per_t;electrode_position_1_mm;electrode_position_2_mm;electrode_position_3_mm;furnace_pressure_pa;vibration_level_mm_per_s;specific_energy_consumption_kwh_per_t;oxygen_injection_rate_nm3_per_min;carbon_injection_rate_kg_per_min;lime_injection_rate_kg_per_min;scrap_to_hot_metal_ratio;arc_noise_level_db;frequency_spectrum_100hz_db;frequency_spectrum_1000hz_db;frequency_spectrum_5000hz_db;wall_refractory_thickness_mm;hearth_refractory_thickness_mm;heats_since_relining;expected_remaining_heats;efficiency_percent
2025-01-01 22:45:00;oxidation;84.44;62.46;0.901;49.14;43.34;38.48;485.3;113.1;3.116;3.903;4.128;7.98;3.58;1639.1;864.7;1418.4;24.2;45.7;0.683;21.21;0.045;0.107;0.2;0.0158;0.0103;464.4;33.8;4.77;0.0008;201.4;56.1;17.9;11.4;0.77;17.99;1367.0;2.37;20.3;7.1;0.217;1617.3;50.7;1.56;768.0;1103.0;1013.0;-16.7;2.31;357.8;32.5;231.0;134.0;0.791;119.1;55.3;77.6;74.5;382.0;606.0;376;388;65.95
2025-01-01 22:50:00;tapping;81.14;52.67;0.952;41.86;45.32;45.32;427.4;110.1;3.463;3.927;2.407;6.62;4.56;1596.7;601.3;1415.2;26.9;49.3;0.999;17.69;0.094;0.15;0.414;0.023;0.0159;394.0;129.4;5.51;0.0223;201.6;61.0;17.7;7.5;0.76;21.71;1140.0;3.25;15.2;8.4;0.263;1592.5;50.5;1.93;655.0;941.0;535.0;-7.3;4.81;319.6;35.1;119.1;75.0;0.649;121.5;68.5;82.7;54.8;403.0;748.0;1710;1046;60.0
2025-01-01 22:55:00;charging;70.91;49.59;0.965;46.92;41.21;44.84;371.3;84.4;3.923;3.2;3.827;7.4;5.2;1659.0;931.1;1384.6;20.8;51.5;0.804;11.01;0.099;0.134;0.182;0.0108;0.0127;392.2;112.8;3.46;0.0166;192.8;68.8;19.7;6.7;1.43;20.44;1045.0;3.23;17.0;11.7;0.348;1599.1;47.5;2.62;762.0;870.0;953.0;-13.5;2.66;376.5;41.8;221.3;133.5;0.568;139.1;95.8;75.1;49.9;514.0;750.0;1428;838;68.56
2025-01-01 23:00:00;reduction;68.33;63.36;0.871;50.15;47.27;49.86;396.1;108.1;3.054;2.677;3.515;5.25;3.8;1669.1;888.4;1428.0;30.4;52.2;0.749;18.21;0.111;0.108;0.2;0.0089;0.018;513.5;98.2;3.25;0.0233;194.7;60.9;20.6;4.5;1.42;18.29;1304.0;2.41;23.0;8.3;0.297;1599.7;45.3;1.79;785.0;1097.0;1080.0;-12.4;3.67;428.1;36.3;162.6;60.5;0.704;108.8;74.6;79.5;48.5;649.0;776.0;1335;575;60.0
2025-01-01 23:05:00;tapping;94.49;46.22;0.927;43.99;44.69;38.38;441.3;89.6;3.706;3.0;2.967;3.88;3.17;1639.6;648.9;1300.1;19.2;51.6;0.818;14.27;0.026;0.102;0.332;0.0287;0.016;407.9;153.0;4.05;0.0281;159.3;60.6;16.9;6.5;1.77;16.3;1345.0;2.64;16.8;9.4;0.369;1596.8;42.1;1.45;915.0;932.0;1061.0;-13.2;4.15;409.6;27.0;134.4;149.8;0.715;101.4;109.6;79.8;57.8;485.0;694.0;1571;911;60.0
2025-01-01 23:10:00;tapping;97.01;61.16;0.822;45.35;45.88;50.26;378.0;117.0;3.728;3.642;3.154;8.83;3.23;1571.0;826.9;1244.8;25.4;47.3;0.779;20.92;0.058;0.11;0.281;0.015;0.0153;407.4;108.4;5.91;0.0308;164.3;62.6;21.5;7.0;1.13;18.87;1136.0;3.09;24.9;7.6;0.253;1563.3;57.8;1.69;820.0;765.0;729.0;-11.9;2.4;401.0;39.7;173.8;102.0;0.775;111.9;86.0;65.4;62.3;500.0;802.0;1067;754;62.21
2025-01-01 23:15:00;oxidation;68.84;47.71;0.844;64.57;53.69;45.19;440.5;128.2;3.604;4.237;3.1;11.32;5.29;1613.0;756.9;1393.8;29.2;46.5;0.464;16.35;0.081;0.094;0.224;0.0151;0.0148;339.0;127.3;5.11;0.0288;205.0;39.3;12.9;7.1;1.14;18.49;846.0;2.44;27.7;5.0;0.345;1585.7;49.8;1.55;822.0;858.0;693.0;-10.4;5.97;320.5;37.4;233.7;96.8;0.955;127.5;102.9;46.9;79.3;354.0;753.0;2240;310;69.44
2025-01-01 23:20:00;oxidation;89.4;38.88;0.796;43.92;42.35;44.7;436.6;136.8;3.283;3.477;2.206;10.07;3.77;1598.2;967.1;1606.4;28.3;44.8;1.015;14.35;0.136;0.141;0.231;0.0154;0.0094;387.1;129.6;6.32;0.0246;174.6;57.0;15.2;7.7;1.1;13.49;1267.0;3.19;17.6;8.6;0.248;1634.4;46.3;1.9;1014.0;1066.0;597.0;-20.0;2.29;406.2;34.3;177.7;103.9;0.747;126.5;83.7;63.1;63.8;467.0;810.0;2123;502;60.0
2025-01-01 23:25:00;charging;83.95;42.14;0.935;32.0;45.96;47.73;376.2;126.8;3.218;3.262;3.119;4.39;3.8;1615.3;768.7;1487.8;25.3;57.1;0.92;14.99;0.029;0.119;0.264;0.0091;0.0127;478.8;131.5;4.56;0.0174;186.9;55.4;14.0;9.9;1.27;13.68;1366.0;3.33;20.0;7.7;0.305;1538.8;54.3;1.47;853.0;813.0;702.0;-13.4;2.62;337.7;32.8;189.4;100.7;0.814;103.8;109.7;82.3;60.0;450.0;721.0;574;851;60.0
2025-01-01 23:30:00;oxidation;79.84;50.86;0.871;34.27;42.94;45.66;434.6;102.6;3.155;2.33;3.509;10.03;3.82;1599.7;913.0;1492.8;24.7;45.5;0.992;11.78;0.105;0.199;0.396;0.0119;0.0144;460.5;135.2;5.21;0.0261;170.7;70.9;12.1;7.8;1.21;21.29;1171.0;2.83;19.6;7.4;0.416;1549.8;45.2;2.21;1120.0;970.0;916.0;-8.8;4.95;323.3;54.8;132.2;146.2;0.885;130.6;68.1;45.3;67.5;329.0;552.0;1003;1196;68.0
2025-01-01 23:35:00;oxidation;80.1;39.8;0.843;45.71;48.7;50.26;450.3;125.1;3.464;3.734;3.236;7.32;2.61;1711.3;961.1;1443.2;27.8;47.1;0.719;13.65;0.078;0.127;0.329;0.0075;0.009;518.3;132.5;5.82;0.0229;171.1;65.4;13.5;7.6;1.24;16.64;1153.0;3.48;19.5;7.1;0.252;1570.8;46.5;1.85;859.0;942.0;641.0;-12.3;4.53;365.3;36.6;207.6;109.2;0.646;113.7;96.0;76.6;80.4;472.0;647.0;974;980;74.61
2025-01-01 23:40:00;reduction;79.57;51.63;0.819;43.23;46.47;45.95;371.7;113.4;4.155;3.299;2.76;6.29;5.32;1624.2;790.2;1551.2;25.3;41.8;0.928;17.49;0.09;0.184;0.151;0.004;0.0166;538.8;158.3;4.42;0.0149;204.1;70.0;10.2;7.3;1.65;10.97;925.0;2.86;13.4;8.4;0.133;1576.2;41.6;2.01;981.0;1074.0;1021.0;-11.3;4.53;346.5;40.8;209.0;91.7;0.771;100.6;97.4;79.5;59.0;456.0;593.0;2592;610;60.0
2025-01-01 23:45:00;oxidation;100.75;48.94;0.878;42.67;42.05;35.66;358.8;108.3;3.166;3.054;3.006;8.46;3.08;1709.8;807.3;1211.8;25.9;43.8;0.692;17.94;0.106;0.184;0.278;0.0119;0.0097;357.0;91.3;3.71;0.0332;184.9;61.8;17.0;8.7;1.29;18.9;1154.0;2.55;30.3;10.1;0.301;1647.5;53.4;1.52;915.0;757.0;985.0;-14.4;4.08;428.1;47.7;168.4;98.6;0.8;117.5;84.4;83.6;75.4;415.0;735.0;395;1090;75.31
2025-01-01 23:50:00;oxidation;93.32;31.66;0.869;53.8;46.77;50.28;404.1;91.6;3.407;3.572;3.885;6.31;3.22;1622.4;1072.5;1447.8;26.4;50.7;0.556;12.52;0.076;0.065;0.156;0.0265;0.0126;471.0;96.8;5.81;0.039;185.3;63.9;15.3;9.9;1.86;17.39;1168.0;2.84;26.2;5.9;0.071;1603.3;34.4;2.0;782.0;668.0;1326.0;-14.1;3.01;388.0;39.0;134.9;126.7;0.629;104.5;107.0;68.6;64.6;446.0;793.0;1278;264;60.0
2025-01-01 23:55:00;charging;96.38;44.97;0.786;44.11;50.1;52.63;423.4;120.9;2.732;3.197;3.062;7.97;3.75;1602.8;790.7;1535.0;30.0;46.7;0.481;21.79;0.029;0.141;0.272;0.0187;0.0102;637.3;118.6;4.99;0.031;179.5;63.5;10.8;8.2;1.56;24.55;1125.0;3.26;20.8;6.9;0.33;1553.4;40.1;2.15;839.0;686.0;917.0;-17.6;3.17;396.6;42.5;173.2;128.5;0.554;115.0;85.8;69.0;71.1;439.0;812.0;2370;788;60.0
2025-01-02 00:00:00;reduction;99.82;46.18;0.804;42.68;38.41;49.7;336.2;144.6;3.153;4.035;3.777;11.99;4.8;1601.1;1017.4;1300.5;26.0;45.0;0.9;18.45;0.118;0.117;0.023;0.0183;0.0156;483.2;118.5;5.09;0.033;160.3;75.1;19.5;9.3;1.09;10.04;1329.0;2.6;5.9;5.1;0.191;1588.2;56.7;1.74;852.0;900.0;1043.0;-16.1;3.39;416.8;46.2;241.9;127.8;0.664;113.6;78.3;73.2;73.1;433.0;771.0;1696;938;60.0
2025-01-02 00:05:00;charging;100.31;33.68;0.963;37.71;31.61;41.73;326.7;145.8;3.684;3.977;3.029;5.1;3.2;1616.7;785.2;1459.2;21.6;47.1;0.781;15.93;0.033;0.176;0.335;0.0038;0.0164;581.3;132.3;4.81;0.0292;177.4;77.2;12.5;6.6;1.61;14.28;735.0;3.21;24.8;7.2;0.393;1571.8;44.5;1.82;988.0;772.0;894.0;-15.1;4.09;414.8;36.6;77.5;155.8;0.744;107.7;94.1;83.7;46.8;336.0;635.0;1947;263;60.0
2025-01-02 00:10:00;tapping;90.22;46.91;0.893;43.76;40.0;56.98;349.7;100.5;3.077;3.352;2.982;9.02;4.4;1605.4;825.6;1612.1;27.7;47.0;1.175;10.52;0.047;0.126;0.422;0.0189;0.0084;421.8;104.3;6.55;0.0347;181.9;68.7;15.3;9.0;1.22;16.5;1054.0;2.42;22.1;7.1;0.334;1594.4;52.2;1.9;983.0;488.0;773.0;-12.8;2.85;432.7;34.4;195.6;92.0;0.854;112.2;68.3;60.5;47.5;639.0;684.0;1031;976;60.0
2025-01-02 00:15:00;oxidation;83.56;57.76;0.948;53.16;48.7;42.57;373.3;105.4;3.353;3.034;3.157;8.21;3.19;1611.7;880.5;1404.5;25.3;44.4;0.823;13.59;0.089;0.179;0.214;0.0102;0.0128;421.2;173.4;3.94;0.0229;167.6;88.5;22.9;9.7;1.43;15.49;1127.0;3.17;17.1;10.2;0.268;1553.9;55.7;1.7;813.0;952.0;1076.0;-13.3;1.27;347.4;36.4;169.4;131.5;0.696;98.8;83.1;67.0;43.8;629.0;585.0;904;910;73.88
2025-01-02 00:20:00;charging;95.82;37.09;0.964;36.67;48.3;50.64;309.5;138.5;2.762;2.715;3.029;9.24;4.23;1598.1;882.4;1393.1;27.9;46.1;0.353;10.79;0.031;0.193;0.14;0.0141;0.008;432.5;110.4;3.76;0.0128;171.2;75.5;17.9;10.8;1.33;17.03;1228.0;2.77;22.5;6.1;0.27;1565.1;42.8;2.48;810.0;664.0;984.0;-14.2;3.42;435.7;44.9;176.1;136.2;0.782;114.8;80.1;81.5;77.8;443.0;773.0;384;719;60.0
2025-01-02 00:25:00;tapping;76.37;47.25;0.932;43.37;52.86;41.28;343.5;116.5;2.841;3.16;3.362;8.76;2.18;1619.2;775.9;1570.3;25.0;56.1;1.231;8.95;0.081;0.118;0.194;0.013;0.0229;330.1;105.7;2.97;0.0269;139.7;53.8;8.4;9.7;1.34;16.44;1400.0;2.63;16.4;8.9;0.101;1544.0;36.9;2.18;756.0;780.0;934.0;-14.9;3.16;357.6;39.2;236.2;136.4;0.765;121.4;109.6;86.8;85.9;386.0;814.0;2283;938;60.0
2025-01-02 00:30:00;charging;86.24;51.19;0.87;49.46;50.51;36.16;309.2;110.9;4.246;3.203;2.884;7.38;4.0;1616.0;891.5;1614.7;24.4;49.3;0.873;18.18;0.063;0.164;0.273;0.0144;0.0183;577.0;158.4;5.61;0.025;161.8;66.9;18.3;8.4;1.06;19.52;983.0;3.41;21.1;6.0;0.272;1539.6;52.7;1.76;840.0;915.0;885.0;-16.9;4.59;338.8;19.1;189.7;142.9;0.757;114.1;83.9;67.9;63.6;340.0;644.0;687;332;60.0
2025-01-02 00:35:00;oxidation;89.27;46.21;0.899;52.21;51.88;45.12;411.6;127.0;3.687;3.411;3.365;3.61;4.11;1682.1;887.8;1170.8;22.4;42.7;0.729;13.06;0.098;0.177;0.298;0.0184;0.0133;356.8;102.6;3.85;0.0216;179.5;51.5;15.8;5.7;0.92;13.4;1651.0;2.72;28.3;7.7;0.295;1546.9;49.6;1.84;1069.0;898.0;790.0;-15.0;3.54;456.9;37.5;195.3;103.7;0.781;124.5;82.9;76.1;57.3;312.0;613.0;2209;557;60.0
2025-01-02 00:40:00;charging;74.59;46.55;0.96;37.74;53.72;41.58;382.1;131.1;3.36;2.841;3.205;5.72;4.77;1628.5;1086.5;1316.8;21.1;47.9;1.033;10.35;0.051;0.243;0.363;0.0162;0.0211;548.3;135.3;5.74;0.024;178.9;76.1;14.3;3.4;1.21;17.0;1182.0;2.65;24.8;6.4;0.258;1576.3;34.4;1.96;990.0;655.0;833.0;-12.5;1.63;368.6;42.0;274.2;164.3;0.853;102.1;91.1;66.7;54.4;544.0;648.0;1616;548;60.0
2025-01-02 00:45:00;charging;92.73;49.04;0.854;41.29;39.65;50.21;333.0;100.1;3.166;2.771;3.345;5.87;4.6;1621.2;996.8;1328.7;25.2;52.0;0.999;18.69;0.11;0.14;0.334;0.0204;0.0138;393.7;106.2;4.75;0.0135;159.7;72.9;16.7;8.7;0.9;12.54;1147.0;2.37;21.2;6.7;0.139;1583.8;42.7;2.31;896.0;863.0;927.0;-7.4;5.16;455.3;36.7;109.3;104.6;0.638;129.5;82.8;71.2;84.1;307.0;437.0;2472;862;60.0
2025-01-02 00:50:00;reduction;89.36;55.57;0.82;45.94;48.49;38.48;419.5;94.4;3.157;3.388;3.42;7.25;3.38;1627.1;920.9;1327.4;28.7;54.2;0.594;15.48;0.086;0.186;0.076;0.0152;0.0058;467.2;101.5;6.82;0.0222;214.8;55.8;17.0;8.1;1.13;16.35;1173.0;3.13;18.6;6.3;0.307;1606.5;52.3;1.43;819.0;854.0;1206.0;-7.6;3.39;347.4;43.9;222.3;102.5;0.713;111.0;65.9;95.9;61.2;464.0;493.0;2165;318;70.79
2025-01-02 00:55:00;oxidation;97.25;38.89;0.922;38.55;45.75;44.26;339.0;127.7;3.238;3.1;2.893;13.15;2.95;1601.9;961.2;1378.1;20.4;54.1;0.595;15.76;0.116;0.263;0.19;0.0073;0.0106;382.3;89.9;2.73;0.027;191.8;75.5;14.5;2.7;1.11;19.08;1234.0;2.81;21.1;11.4;0.21;1551.5;31.4;1.93;889.0;1194.0;826.0;-17.1;3.14;359.2;51.4;251.1;115.9;0.811;107.7;92.7;82.9;60.1;518.0;588.0;1911;1037;65.15
2025-01-02 01:00:00;melting;93.32;41.59;0.798;41.94;50.71;42.62;384.1;82.7;3.502;3.021;3.272;9.82;4.24;1615.6;787.6;1556.5;25.9;47.2;0.789;16.48;0.117;0.273;0.094;0.0136;0.0168;544.0;147.8;4.08;0.0209;219.5;72.3;14.1;4.0;0.29;19.0;1365.0;2.51;18.2;8.9;0.368;1579.7;33.3;1.74;678.0;857.0;945.0;-5.6;2.13;417.1;43.8;179.2;74.6;0.73;112.8;58.1;90.2;49.7;329.0;547.0;1306;450;60.0
2025-01-02 01:05:00;oxidation;85.9;47.41;0.842;42.3;45.7;42.27;354.8;161.5;3.271;3.292;3.654;6.38;3.78;1643.3;802.2;1464.4;28.2;48.8;0.719;17.93;0.069;0.099;0.404;0.0004;0.0072;425.1;116.6;5.6;0.0238;175.1;65.1;16.6;7.7;1.16;15.35;1288.0;2.4;33.8;8.2;0.257;1587.6;27.9;1.69;834.0;1020.0;829.0;-14.8;2.78;405.7;28.6;212.8;165.0;1.01;121.4;109.5;80.3;76.7;334.0;629.0;1404;676;60.0
2025-01-02 01:10:00;oxidation;80.15;48.84;0.908;51.32;52.2;42.99;339.6;87.0;2.894;2.809;3.757;6.49;4.38;1594.0;798.4;1631.0;22.3;47.2;0.95;10.76;0.054;0.195;0.266;0.0175;0.0153;474.8;127.7;3.65;0.0264;206.0;59.4;19.2;11.1;1.41;17.45;1483.0;2.11;25.9;10.7;0.414;1602.9;32.6;1.65;966.0;797.0;998.0;-10.8;1.64;396.6;33.7;176.8;123.1;0.933;117.4;91.9;66.8;61.0;471.0;796.0;2015;231;60.0
2025-01-02 01:15:00;tapping;89.7;49.84;0.915;48.41;43.81;40.82;456.9;121.7;3.434;3.268;3.841;7.54;2.98;1675.1;913.0;1563.7;24.0;46.3;0.667;16.83;0.094;0.208;0.265;0.0195;0.0086;385.2;96.3;3.21;0.0228;176.7;64.1;10.3;8.2;0.64;17.17;1382.0;2.44;11.6;11.2;0.224;1591.7;50.6;1.85;930.0;1245.0;955.0;-7.7;4.79;383.2;34.4;185.3;128.2;0.84;114.4;87.6;69.3;57.9;552.0;757.0;2432;1010;65.15
2025-01-02 01:20:00;oxidation;90.58;51.19;0.92;44.89;46.33;43.32;388.1;124.9;3.911;2.995;3.1;3.53;4.26;1631.0;765.7;1342.0;22.1;52.8;0.634;20.26;0.121;0.148;0.201;0.0158;0.011;589.4;150.3;2.25;0.0246;189.2;73.7;19.3;9.0;0.79;23.45;1167.0;1.8;27.5;6.3;0.135;1586.2;41.1;1.3;1131.0;717.0;783.0;-12.1;2.62;444.2;33.5;122.8;82.5;0.626;97.5;87.0;94.1;64.9;449.0;719.0;2236;954;60.16
2025-01-02 01:25:00;tapping;66.75;47.17;0.813;49.38;36.17;42.68;379.4;148.6;3.355;3.139;3.435;5.81;3.75;1612.1;905.8;1396.7;26.9;46.7;1.038;13.83;0.054;0.145;0.263;0.0221;0.0209;383.2;135.6;5.68;0.0338;151.1;69.9;12.9;9.3;1.47;16.82;857.0;2.92;17.9;7.7;0.246;1582.0;38.1;1.46;959.0;940.0;936.0;-10.0;3.34;437.7;25.2;167.4;144.4;0.617;104.3;72.2;56.5;57.1;422.0;428.0;1336;1011;60.0
2025-01-02 01:30:00;charging;97.63;54.93;0.895;50.88;49.85;37.68;402.1;114.1;3.51;2.584;2.81;11.68;5.32;1649.5;678.1;1612.1;24.3;49.1;1.126;14.73;0.071;0.22;0.248;0.0189;0.0186;377.7;137.6;5.44;0.0113;142.8;36.2;13.9;10.8;0.92;12.07;1372.0;2.53;28.4;9.1;0.212;1541.5;37.1;1.73;1014.0;925.0;747.0;-14.7;4.15;403.8;24.3;104.0;140.9;0.741;99.6;68.0;69.9;67.4;455.0;547.0;881;294;60.0
2025-01-02 01:35:00;tapping;83.59;51.04;0.879;39.78;44.59;46.28;296.6;101.9;3.545;3.23;3.536;12.72;3.38;1600.0;843.4;1389.6;30.7;51.3;0.79;19.59;0.074;0.232;0.098;0.0255;0.0184;426.5;146.2;4.2;0.0276;192.5;69.2;12.8;7.1;0.88;17.46;1020.0;2.56;15.9;10.7;0.312;1525.2;50.6;1.69;919.0;872.0;611.0;-5.9;3.83;471.6;38.7;119.4;80.9;0.752;98.1;72.5;78.9;72.0;413.0;453.0;936;542;60.0
2025-01-02 01:40:00;tapping;95.95;36.86;0.835;49.68;44.67;48.68;414.1;90.5;3.61;3.237;3.292;10.32;2.72;1621.2;739.9;1267.5;21.6;51.1;0.612;10.6;0.078;0.185;0.28;0.0133;0.0157;261.8;178.9;5.1;0.025;159.6;52.5;13.5;5.7;1.3;20.3;1001.0;2.98;17.9;7.9;0.338;1567.3;55.4;2.1;1070.0;685.0;865.0;-17.6;3.8;457.1;25.6;190.6;87.1;0.421;109.1;88.6;84.0;77.5;466.0;553.0;1960;1170;69.53
2025-01-02 01:45:00;oxidation;99.16;39.2;0.888;32.12;50.8;41.88;376.1;111.9;3.328;2.54;3.155;8.4;4.5;1574.5;771.9;1544.1;22.5;51.8;0.769;13.49;0.072;0.218;0.333;0.0176;0.0095;614.5;88.7;2.99;0.0257;180.4;53.4;12.4;7.7;1.89;15.84;1264.0;3.2;17.6;7.0;0.185;1552.5;54.1;1.64;980.0;668.0;782.0;-9.0;3.66;377.2;40.2;198.8;154.6;0.687;108.7;91.0;50.3;63.1;465.0;532.0;2545;1083;74.13
2025-01-02 01:50:00;oxidation;82.48;45.05;0.918;48.49;47.54;41.36;356.9;144.2;2.929;2.639;3.075;9.69;3.26;1636.5;875.8;1406.7;18.3;54.1;0.994;13.27;0.1;0.153;0.385;0.0184;0.0114;452.9;178.6;6.68;0.0117;149.0;68.9;13.5;7.7;1.16;18.34;803.0;3.37;18.8;8.9;0.201;1621.4;45.3;1.45;684.0;915.0;782.0;-20.4;3.85;384.1;38.7;109.8;111.9;0.752;99.8;116.8;64.6;75.5;438.0;669.0;2172;250;63.81
2025-01-02 01:55:00;reduction;97.86;42.17;0.847;49.4;45.85;45.15;407.3;119.6;3.438;3.278;3.382;4.33;4.52;1583.7;906.2;1486.3;28.9;46.4;0.721;14.77;0.085;0.115;0.065;0.0124;0.0067;485.4;148.8;2.56;0.0272;147.8;56.7;15.9;7.4;2.0;17.62;1579.0;2.25;13.2;11.5;0.28;1614.2;47.6;2.1;959.0;831.0;896.0;-20.9;4.47;376.6;33.0;195.7;141.0;0.842;111.4;71.4;77.2;61.5;506.0;596.0;416;1037;77.88
2025-01-02 02:00:00;tapping;81.24;50.41;0.82;43.14;48.25;46.12;428.2;128.6;3.814;3.094;2.581;6.73;3.93;1586.5;856.5;1491.7;32.7;52.3;1.011;13.64;0.077;0.177;0.171;0.0147;0.0128;432.2;107.9;3.26;0.0294;178.6;73.2;18.3;7.5;0.81;19.43;1161.0;2.83;19.7;5.9;0.293;1568.7;36.6;2.03;622.0;741.0;868.0;-21.1;4.14;398.0;23.7;153.7;163.3;0.782;120.4;79.8;97.8;60.5;314.0;485.0;1105;556;72.79
2025-01-02 02:05:00;melting;82.92;46.0;0.92;48.34;49.77;41.57;346.2;142.9;3.34;3.578;2.758;10.31;2.48;1600.0;757.5;1397.3;27.9;47.8;0.885;11.97;0.035;0.167;0.128;0.012;0.0118;543.1;108.1;4.5;0.0342;169.8;53.7;17.0;8.9;1.41;8.4;1354.0;2.4;21.4;8.8;0.233;1561.3;53.9;1.8;935.0;982.0;648.0;-15.7;3.52;405.5;32.5;213.9;117.7;0.85;120.6;68.0;40.0;69.8;493.0;675.0;2724;209;63.29
2025-01-02 02:10:00;melting;94.22;39.15;0.866;46.65;42.57;49.2;436.8;120.5;2.57;2.911;3.803;9.11;4.24;1645.4;678.7;1481.1;26.6;50.2;0.386;15.79;0.079;0.091;0.393;0.0225;0.0106;323.2;149.7;4.36;0.0287;148.4;53.3;7.9;6.6;1.37;12.08;1207.0;2.61;30.2;8.8;0.228;1596.7;45.2;1.98;1007.0;940.0;904.0;-12.9;2.49;375.9;41.8;161.6;101.4;0.757;134.7;88.5;67.0;75.0;561.0;582.0;2589;1142;67.56
2025-01-02 02:15:00;reduction;79.77;48.23;0.899;42.92;42.71;46.28;347.4;127.2;3.602;2.416;2.534;8.65;4.34;1634.5;762.2;1666.7;30.3;51.0;1.144;12.91;0.087;0.139;0.271;0.0216;0.0131;431.1;129.6;4.24;0.0287;212.9;67.4;15.8;10.3;1.26;14.11;1009.0;3.09;17.5;4.2;0.142;1580.5;53.8;1.61;867.0;816.0;1264.0;-17.5;3.63;377.9;21.4;144.4;124.3;0.937;104.4;88.8;68.0;72.5;347.0;644.0;1085;454;60.0
2025-01-02 02:20:00;oxidation;82.38;38.92;0.851;47.49;46.51;40.0;393.1;109.8;3.302;3.043;3.502;4.97;3.54;1651.6;773.3;1469.5;26.5;40.8;0.613;16.64;0.086;0.099;0.276;0.01;0.0102;435.2;81.7;6.37;0.0241;182.7;67.6;18.5;6.0;1.34;16.63;1182.0;2.87;21.0;6.2;0.246;1564.3;23.5;1.8;604.0;860.0;810.0;-15.8;3.72;399.0;33.7;225.7;156.4;0.771;124.8;73.7;88.7;55.5;451.0;888.0;1847;907;78.26
2025-01-02 02:25:00;reduction;106.43;44.34;0.899;39.14;46.43;46.48;322.5;102.2;4.108;3.651;3.525;5.28;3.59;1642.4;740.2;1664.5;27.7;49.2;0.638;16.24;0.084;0.177;0.449;0.014;0.0173;503.9;91.7;7.05;0.0252;197.7;69.9;14.8;9.1;1.37;17.65;1090.0;2.35;25.7;8.6;0.158;1596.5;47.5;1.98;888.0;787.0;587.0;-15.3;3.2;412.7;40.8;137.5;138.4;0.753;120.0;74.8;95.4;77.7;542.0;568.0;1994;1133;67.61
2025-01-02 02:30:00;oxidation;73.31;44.71;0.904;38.45;43.84;53.61;388.7;135.9;3.059;3.554;3.89;7.93;3.21;1556.8;897.8;1373.7;22.1;45.1;0.83;15.58;0.069;0.121;0.358;0.0135;0.0177;441.4;162.7;4.11;0.0251;180.0;67.5;16.8;2.8;1.13;16.48;1168.0;2.75;19.2;7.8;0.332;1572.9;47.1;2.23;828.0;693.0;790.0;-9.4;2.95;391.5;36.4;169.9;93.5;0.544;108.0;84.6;75.9;60.4;340.0;649.0;2386;569;60.6
2025-01-02 02:35:00;charging;91.07;51.41;0.948;38.0;43.08;51.72;296.4;114.0;2.311;3.361;3.054;7.92;4.62;1624.1;835.9;1293.6;26.9;44.1;0.832;13.51;0.054;0.206;0.289;0.0301;0.0109;582.1;134.1;5.9;0.0178;168.2;66.6;11.8;8.6;1.33;13.87;1220.0;2.6;18.4;8.3;0.279;1595.9;49.6;1.83;960.0;802.0;664.0;-9.3;3.32;367.6;48.3;124.3;130.1;0.781;120.2;59.7;72.3;78.3;375.0;647.0;312;591;60.0
2025-01-02 02:40:00;charging;93.9;51.66;0.835;53.41;45.86;48.95;438.7;133.7;2.105;3.474;2.836;10.13;4.8;1612.4;1019.8;1426.9;25.0;46.4;0.959;14.2;0.121;0.204;0.23;0.0138;0.016;413.4;104.2;2.73;0.0245;139.1;73.8;14.3;9.7;1.38;16.33;1164.0;2.76;21.1;10.4;0.265;1568.2;45.7;2.12;822.0;910.0;1082.0;-14.4;3.73;387.8;41.1;170.9;88.0;0.687;118.6;105.7;84.7;64.3;496.0;735.0;908;480;60.0
2025-01-02 02:45:00;reduction;85.71;34.18;0.801;37.33;51.81;45.95;371.8;117.0;2.776;4.053;3.507;9.02;2.79;1647.5;825.1;1440.8;24.7;40.1;1.1;11.02;0.026;0.143;0.125;0.0138;0.0103;396.8;73.1;3.22;0.0307;187.0;66.2;17.1;9.3;1.58;22.3;970.0;3.02;22.2;7.7;0.315;1611.0;48.0;1.98;849.0;864.0;892.0;-12.2;3.96;463.5;44.2;146.3;147.1;0.711;130.8;82.0;83.3;63.6;500.0;640.0;2549;225;60.0
